"TETE JAUNE","BRITISH COLUMBIA","1098138","656","","","52.92","-119.38","525500000","-1192300000","776.9","1981","1985","","","1981","1985","1981","1985"
"TWAN CREEK","BRITISH COLUMBIA","1098318","657","","","52.47","-122.62","522759000","-1223703000","914.4","1977","2005","","","1977","2005","1977","2005"
"TYEE LAKE","BRITISH COLUMBIA","1098328","658","","","52.38","-122.08","522300000","-1220500000","911","1988","1998","","","1988","1998","1988","1998"
"UPPER FRASER","BRITISH COLUMBIA","1098335","659","","","54.12","-121.95","540700000","-1215700000","612.6","1959","1962","","","1959","1962","1960","1962"
"VANDERHOOF","BRITISH COLUMBIA","1098490","661","","","54.05","-124","540300000","-1240000000","637.9","1916","1966","","","1916","1966","1916","1966"
"VANDERHOOF 2NE","BRITISH COLUMBIA","1098492","662","","","54.03","-124","540200000","-1240000000","676.7","1969","1976","","","1969","1976","1969","1976"
"VANDERHOOF","BRITISH COLUMBIA","10984R0","660","","","54.05","-124.13","540300000","-1240800000","673.6","1966","1969","","","1966","1969","1966","1969"
"WILLIAMS LAKE","BRITISH COLUMBIA","1098939","663","","","52.13","-122.17","520800000","-1221000000","614","1936","1987","","","1936","1987","1939","1987"
"WILLIAMS LAKE A","BRITISH COLUMBIA","1098940","664","71104","YWL","52.18","-122.05","521059000","-1220315000","939.7","1960","2012","1961","2012","1960","2012","1961","2012"
"WILLIAMS LAKE A","BRITISH COLUMBIA","1098941","50820","71104","YWL","52.18","-122.05","521100000","-1220316000","939.7","2012","2016","2012","2016","2012","2016","",""
"WILLIAMS LAKE ESLER","BRITISH COLUMBIA","1098942","665","","","52.1","-122.18","520600000","-1221100000","930","1987","1989","","","1987","1989","1987","1989"
"WILLIAMS LAKE GLENDALE","BRITISH COLUMBIA","1098943","666","","","52.15","-122.17","520900000","-1221000000","588.3","1965","1979","","","1965","1979","1965","1979"
"WILLIAMS LAKE RIVER","BRITISH COLUMBIA","1098946","667","","","52.13","-122.15","520741000","-1220856000","585.2","1980","2002","","","1980","2002","1980","2002"
"WILLOW RIVER","BRITISH COLUMBIA","1098954","668","","","54.06","-122.47","540323000","-1222809000","586","1988","1999","","","1988","1999","1988","1999"
"WILLOW RIVER","BRITISH COLUMBIA","1098955","669","","","53.73","-122.32","534400000","-1221900000","801.3","1955","1956","","","1955","1956","",""
"WOODPECKER","BRITISH COLUMBIA","1098977","670","","","53.52","-122.65","533100000","-1223900000","609.6","1934","1945","","","1934","1945","1934","1945"
"VANDERHOOF","BRITISH COLUMBIA","1098D90","655","","","54.03","-124.02","540200000","-1240100000","638","1980","2016","","","1980","2016","1980","2007"
"VANDERHOOF BRAESIDE RD","BRITISH COLUMBIA","1098DR0","654","","","54.08","-124.27","540500000","-1241600000","682.8","1970","1980","","","1970","1980","1970","1980"
"CASTLE ROCK 6 NORTH","BRITISH COLUMBIA","109A4NG","5017","","","52.54","-122.49","523229000","-1222919000","541","1991","2014","","","1991","2014","1991","2007"
"CATFISH CREEK","BRITISH COLUMBIA","109AMEP","556","","","53.63","-120.8","533800000","-1204800000","648","1986","1987","","","1986","1987","1986","1987"
"FRASER LAKE NORTH SHORE","BRITISH COLUMBIA","109C0L6","558","","","54.12","-124.75","540700000","-1244500000","666","1965","1969","","","1965","1969","1965","1969"
"FRASER LAKE NORTH SHORE","BRITISH COLUMBIA","109C0LF","557","","","54.08","-124.85","540442000","-1245050000","674","1969","2010","","","1969","2010","1969","2007"
"HORSEFLY RIVER (AUT)","BRITISH COLUMBIA","109CN9G","10891","","WFR","52","-121","520017000","-1210003000","846","1994","2001","1994","2001","1995","2001","",""
"108 MILE HOUSE ABEL LAKE","BRITISH COLUMBIA","109E7R6","559","","","51.62","-121.26","513724031","-1211546069","1005","1987","2016","","","1987","2016","1987","2007"
"STRATHNAVER","BRITISH COLUMBIA","109G775","560","","","53.37","-122.58","532200000","-1223500000","655","1983","1985","","","1983","1985","1983","1985"
"WILLIAMS LAKE ESLER 2","BRITISH COLUMBIA","109H9M2","561","","","52.1","-122.18","520600000","-1221100000","917","1989","1990","","","1989","1990","1989","1990"
"WILLIAMS LAKE FROST CREEK","BRITISH COLUMBIA","109Q9MK","6942","","","52.03","-122.13","520200000","-1220800000","822.9","1991","1991","","","1991","1991","1991","1991"
"TETE JAUNE","BRITISH COLUMBIA","109QJ3G","562","","","53","-119.54","530009000","-1193206000","746","1989","2006","","","1989","2006","1989","2006"
"WINEGLASS RANCH","BRITISH COLUMBIA","109QR57","563","","","51.85","-122.65","515100000","-1223900000","487.7","1973","1993","","","1973","1993","1973","1993"
"CALLAGHAN VALLEY (SKI JUMP TOP)","BRITISH COLUMBIA","1100001","45487","","VOW","50.14","-123.11","500815000","-1230636060","936","2006","2010","2006","2010","2006","2010","",""
"CYPRESS BOWL FREESTYLE","BRITISH COLUMBIA","1100004","45490","71004","VOZ","49.39","-123.21","492332400","-1231227270","969.1","2007","2010","2007","2010","2007","2010","",""
"ABBOTSFORD","BRITISH COLUMBIA","1100015","701","","","49.02","-122.33","490100000","-1222000000","","1956","1956","","","1956","1956","1956","1956"
"ABBOTSFORD A","BRITISH COLUMBIA","1100030","702","71108","YXX","49.03","-122.36","490131000","-1222136000","59.13","1944","2012","1953","2012","1944","2012","1944","2012"
"ABBOTSFORD A","BRITISH COLUMBIA","1100031","50308","71108","YXX","49.03","-122.36","490131000","-1222136000","59.1","2011","2016","2011","2016","2012","2016","",""
"ABBOTSFORD A","BRITISH COLUMBIA","1100032","54238","","YXX","49.03","-122.36","490131000","-1222136000","59.1","2016","2016","2016","2016","","","",""
"ABBOTSFORD EAST","BRITISH COLUMBIA","1100035","703","","","49.03","-122.25","490200000","-1221500000","7.6","1960","1962","","","1960","1962","1960","1962"
"ABBOTSFORD KING ROAD","BRITISH COLUMBIA","1100037","704","","","49.03","-122.3","490200000","-1221800000","61","1968","1973","","","1968","1973","1968","1973"
"ABBOTSFORD UPPER SUMAS","BRITISH COLUMBIA","1100040","705","","","49.05","-122.27","490300000","-1221600000","9.1","1935","1946","","","1935","1946","1935","1946"
"AGASSIZ RCS","BRITISH COLUMBIA","1100119","706","71113","WZA","49.24","-121.76","491435000","-1214537000","19.3","1988","2016","1994","2016","1988","2016","1988","2006"
"AGASSIZ CDA","BRITISH COLUMBIA","1100120","707","","","49.24","-121.76","491435000","-1214537000","15","1889","2016","","","1889","2016","1889","2007"
"AGASSIZ MOUNTAIN INSTITUTE","BRITISH COLUMBIA","1100130","708","","","49.27","-121.83","491600000","-1215000000","30","1986","1995","","","1986","1995","1986","1995"
"ALDERGROVE","BRITISH COLUMBIA","1100240","709","","","49.12","-122.48","490700000","-1222900000","76.2","1953","1980","","","1953","1980","1953","1980"
"ALDERGROVE 2","BRITISH COLUMBIA","1100241","710","","","49.03","-122.48","490200000","-1222900000","60","1980","1989","","","1980","1989","1980","1989"
"ALDERGROVE 48 AVENUE","BRITISH COLUMBIA","1100245","711","","","49.08","-122.52","490500000","-1223100000","85","1987","1991","","","1987","1991","1987","1991"
"ALOUETTE LAKE","BRITISH COLUMBIA","1100360","712","","","49.28","-122.48","491700000","-1222900000","117.3","1924","1982","","","1924","1982","1924","1982"
"ALOUETTE POWER HOUSE","BRITISH COLUMBIA","1100370","713","","","49.37","-122.32","492200000","-1221900000","91.4","1935","1949","","","1935","1949","1935","1949"
"ANNACIS ISLAND","BRITISH COLUMBIA","1100440","714","","","49.18","-122.93","491100000","-1225600000","4.6","1954","1962","","","1954","1962","1954","1962"
"WHISTLER - NESTERS","BRITISH COLUMBIA","1100875","43443","71687","VOC","50.13","-122.95","500744200","-1225716600","659","2005","2016","2005","2016","2005","2016","2005","2007"
"BLACKCOMB MOUNTAIN 1860","BRITISH COLUMBIA","1100879","715","","","50.1","-122.92","500600000","-1225500000","1860.9","1980","1994","","","1980","1994","1981","1990"
"BLACKCOMB BASE SLIDING CENTER","BRITISH COLUMBIA","1100881","45787","71756","VOI","50.1","-122.94","500608900","-1225610900","937","2007","2016","2007","2016","2007","2016","",""
"BLACKCOMB BASE SLIDING CENTRE BOTTOM","BRITISH COLUMBIA","1100882","47807","","VON","50.11","-122.94","500621007","-1225632001","816.6","2008","2010","2008","2010","2008","2010","",""
"WHISTLER MOUNTAIN TIMING FLATS","BRITISH COLUMBIA","1100883","47867","","VOT","50.09","-122.98","500530000","-1225849300","804.9","2009","2010","2009","2010","2009","2010","",""
"ALDERGROVE CENTRE","BRITISH COLUMBIA","1100KM0","699","","","49.05","-122.47","490300000","-1222800000","60","1986","1989","","","1986","1989","1986","1989"
"BLACKCOMB MOUNTAIN 1540","BRITISH COLUMBIA","1100Q7Q","700","","","50.1","-122.92","500600000","-1225500000","1540.2","1983","1994","","","1983","1994","1983","1994"
"BUNTZEN BAY","BRITISH COLUMBIA","1101138","720","","","49.38","-122.86","492305000","-1225146000","10","1971","2007","","","1971","2007","1971","2007"
"BUNTZEN LAKE","BRITISH COLUMBIA","1101140","721","","","49.38","-122.87","492300000","-1225200000","10","1924","1983","","","1924","1983","1924","1983"
"BURNABY BC INST TECHNOL","BRITISH COLUMBIA","1101142","722","","","49.25","-123","491500000","-1230000000","30.5","1966","1968","","","1966","1968","1966","1968"
"BURNABY BRANTFORD","BRITISH COLUMBIA","1101144","723","","","49.23","-122.97","491400000","-1225800000","125","1959","1970","","","1959","1970","1960","1970"
"BURNABY CAPITOL HILL","BRITISH COLUMBIA","1101146","724","","","49.29","-122.99","491710000","-1225912000","182.9","1960","2001","","","1960","2001","1960","2001"
"BURNABY CURTIS","BRITISH COLUMBIA","1101147","725","","","49.28","-122.97","491700000","-1225800000","99.1","1968","1973","","","1968","1973","1968","1973"
"BURNABY EAST","BRITISH COLUMBIA","1101150","726","","","49.23","-122.93","491400000","-1225600000","114.3","1955","1958","","","1955","1958","1955","1958"
"BURNABY EDMONDS","BRITISH COLUMBIA","1101151","727","","","49.22","-122.95","491300000","-1225700000","99.1","1959","1962","","","1959","1962","1960","1962"
"BURNABY LAKE","BRITISH COLUMBIA","1101153","728","","","49.27","-122.95","491600000","-1225700000","65.5","1960","1963","","","1960","1963","1960","1963"
"BURNABY LAKE WEST","BRITISH COLUMBIA","1101154","729","","","49.27","-122.98","491600000","-1225900000","33.5","1964","1964","","","1964","1964","1964","1964"
"BURNABY MTN TERMINAL","BRITISH COLUMBIA","1101155","730","","","49.27","-122.93","491600000","-1225600000","137.2","1958","1996","","","1958","1996","1958","1996"
"BURNABY SIMON FRASER U","BRITISH COLUMBIA","1101158","731","","","49.28","-122.92","491642200","-1225504960","365.8","1965","2016","","","1965","2016","1965","2007"
"BURNABY SUNCREST","BRITISH COLUMBIA","1101160","732","","","49.22","-123.02","491300000","-1230100000","54.9","1955","1957","","","1955","1957","1955","1957"
"BURNABY VANCOUVER HTS","BRITISH COLUMBIA","1101166","733","","","49.3","-123.02","491800000","-1230100000","82.3","1959","1966","","","1959","1966","1960","1966"
"BURNABY CARIBOO DAM","BRITISH COLUMBIA","11011MF","718","","","49.25","-122.92","491500000","-1225500000","12.8","1979","1987","","","1979","1987","1979","1987"
"BURNABY EAST","BRITISH COLUMBIA","11011N0","719","","","49.22","-122.75","491300000","-1224500000","120.1","1978","1980","","","1978","1980","1978","1980"
"BURQUITLAM VANCOUVER GOLF COURSE","BRITISH COLUMBIA","1101200","734","","","49.25","-122.88","491506000","-1225237000","122","1926","2005","","","1926","2005","1926","2005"
"CALLAGHAN VALLEY","BRITISH COLUMBIA","1101300","43500","71688","VOD","50.14","-123.11","500838059","-1230638010","884","2005","2016","2005","2016","2005","2016","2005","2007"
"CALLAGHAN VALLEY(BIATHALON)","BRITISH COLUMBIA","1101310","45707","","VOY","50.15","-123.12","500850002","-1230656002","870","2007","2010","2007","2010","2007","2010","",""
"CALLAGHAN VALLEY BIATHLON HIGH LEVEL","BRITISH COLUMBIA","1101313","47835","","","50.01","-123.12","500032000","-1230707009","882.7","2009","2010","2009","2010","2009","2010","",""
"CALLAGHAN VALLEY CROSS COUNTRY HIGH LEVEL","BRITISH COLUMBIA","1101316","47834","","","50.14","-123.11","500834008","-1230623002","922","2009","2010","2009","2010","","","",""
"CALLAGHAN VALLEY LOW LEVEL","BRITISH COLUMBIA","1101318","47833","","","50.14","-123.12","500823002","-1230701003","838","2009","2010","2009","2010","2009","2010","",""
"CALLAGHAN VALLEY(SKI JUMP BOTTOM)","BRITISH COLUMBIA","1101320","46967","","VOX","50.14","-123.11","500812600","-1230647300","860","2008","2010","2008","2010","2008","2010","",""
"CHILLIWACK","BRITISH COLUMBIA","1101530","735","","","49.17","-121.92","491019770","-1215528770","11","1879","2014","","","1879","2014","1879","2007"
"CHILLIWACK CITY","BRITISH COLUMBIA","1101540","736","","","49.18","-121.95","491100000","-1215700000","6.1","1960","1985","","","1960","1985","1960","1985"
"CHILLIWACK GIBSON ROAD","BRITISH COLUMBIA","1101545","737","","","49.17","-121.87","491000000","-1215200000","12","1961","1986","","","1961","1986","1961","1986"
"CHILLIWACK MARBLEHILL CK","BRITISH COLUMBIA","1101561","738","","","49.13","-121.83","490800000","-1215000000","213.4","1970","1970","","","1970","1970","1970","1970"
"CHILLIWACK R CENTRE CRK","BRITISH COLUMBIA","1101564","739","","","49.1","-121.55","490600000","-1213300000","487.7","1961","1976","","","1961","1976","1961","1976"
"CHILLIWACK R FOLEY CREEK","BRITISH COLUMBIA","1101565","740","","","49.1","-121.63","490600000","-1213800000","369.1","1966","1984","","","1966","1984","1966","1984"
"CHILLIWACK R TAMAHI CRK","BRITISH COLUMBIA","1101567","742","","","49.07","-121.83","490400000","-1215000000","137.2","1961","1966","","","1961","1966","1961","1966"
"CHILLIWACK WESTVIEW","BRITISH COLUMBIA","1101577","743","","","49.17","-121.97","491000000","-1215800000","6.1","1981","1994","","","1981","1994","1981","1994"
"CHILLIWACK YALE RD EAST","BRITISH COLUMBIA","1101580","744","","","49.18","-121.9","491100000","-1215400000","7.6","1969","1977","","","1969","1977","1969","1977"
"CLOVERDALE","BRITISH COLUMBIA","1101680","745","","","49.1","-122.73","490600000","-1224400000","3","1953","1962","","","1953","1962","1953","1962"
"CLOVERDALE CENTRE","BRITISH COLUMBIA","1101707","746","","","49.1","-122.73","490600000","-1224400000","3","1962","1966","","","1962","1966","1962","1966"
"CLOVERDALE EAST","BRITISH COLUMBIA","1101708","747","","","49.11","-122.7","490632950","-1224151350","50","1964","2016","","","1964","2016","1964","2007"
"CLOVERVALLEY FRYS CORNER","BRITISH COLUMBIA","1101709","748","","","49.13","-122.73","490800000","-1224400000","9.1","1974","1974","","","1974","1974","1974","1974"
"COQUITLAM","BRITISH COLUMBIA","1101888","749","","","49.27","-122.85","491600000","-1225100000","7.9","1901","1933","","","1901","1933","1901","1933"
"COQUITLAM COMO LAKE AVE","BRITISH COLUMBIA","1101889","750","","","49.27","-122.87","491610020","-1225156010","160","1972","2016","","","1972","2016","1973","2007"
"COQUITLAM LAFARGE","BRITISH COLUMBIA","110188H","27007","","","49.28","-122.77","491700000","-1224600000","34","1994","1996","","","1994","1996","1994","1996"
"COQUITLAM LAKE","BRITISH COLUMBIA","1101890","751","","","49.37","-122.8","492200000","-1224800000","160.9","1924","1982","","","1924","1982","1924","1982"
"COQUITLAM MUNDY PARK","BRITISH COLUMBIA","1101891","752","","","49.25","-122.83","491500000","-1225000000","101","1988","1989","","","1988","1989","1988","1989"
"CHILLIWACK R HATCHERY","BRITISH COLUMBIA","1101N65","716","","","49.08","-121.7","490448008","-1214215002","225","1961","2016","","","1961","2016","1961","2007"
"COQUITLAM MUNDY PARK 2","BRITISH COLUMBIA","1101Q9A","717","","","49.26","-122.84","491533000","-1225006000","150","1989","2003","","","1989","2003","1989","2003"
"COQUITLAM MUNDY PARK 3","BRITISH COLUMBIA","1101QRJ","6829","","","49.25","-122.84","491513000","-1225023000","144.4","1992","2003","","","1992","2003","1992","2003"
"CULTUS LAKE","BRITISH COLUMBIA","1102220","754","","","49.08","-121.98","490500000","-1215900000","45.7","1931","1994","","","1931","1994","1931","1994"
"CULTUS LAKE","BRITISH COLUMBIA","1102221","50368","","VCL","49.08","-121.98","490444000","-1215843000","45.7","2012","2016","2012","2016","","","",""
"CULTUS LAKE LINDELL","BRITISH COLUMBIA","1102222","755","","","49.03","-122.02","490200000","-1220100000","61","1981","1988","","","1981","1988","1981","1988"
"CYPRESS BOWL 1425","BRITISH COLUMBIA","1102252","28013","","","49.41","-123.2","492436000","-1231143000","1425","1999","2004","","","1999","2004","1999","2004"
"CYPRESS BOWL","BRITISH COLUMBIA","1102253","756","","","49.4","-123.2","492346000","-1231216000","930","1984","2004","","","1984","2004","1984","2004"
"CYPRESS BOWL UPPER","BRITISH COLUMBIA","1102254","757","","","49.4","-123.19","492416700","-1231127000","1210","1985","2004","","","1985","2004","1985","2004"
"CYPRESS BOWL NORTH","BRITISH COLUMBIA","1102255","44023","","VOE","49.4","-123.21","492407015","-1231227027","953","2005","2010","2005","2010","2005","2010","2005","2007"
"CYPRESS BOWL SOUTH","BRITISH COLUMBIA","1102256","44024","","VOG","49.38","-123.19","492243400","-1231138300","885.5","2005","2010","2005","2010","2005","2010","2005","2005"
"CYPRESS BOWL GRANDSTAND","BRITISH COLUMBIA","1102257","48488","","VWG","49.4","-123.21","492344006","-1231222008","968","2010","2010","2010","2010","2010","2010","",""
"DELTA ANNIEVILLE","BRITISH COLUMBIA","1102410","758","","","49.15","-122.92","490900000","-1225500000","85.3","1971","1972","","","1971","1972","1971","1972"
"DELTA BEACH GROVE","BRITISH COLUMBIA","1102412","759","","","49.03","-123.07","490200000","-1230400000","3","1984","1984","","","1984","1984","1984","1984"
"DELTA BURNS BOG","BRITISH COLUMBIA","1102415","49088","71042","VBB","49.13","-123","490733053","-1230008085","3.11","2010","2016","2010","2016","2011","2016","",""
"DELTA LADNER EAST","BRITISH COLUMBIA","1102416","760","","","49.08","-123.07","490500000","-1230400000","1.5","1971","1975","","","1971","1975","1971","1975"
"DELTA LADNER SOUTH","BRITISH COLUMBIA","1102417","761","","","49.07","-123.08","490400000","-1230500000","2","1971","1989","","","1971","1989","1971","1989"
"DELTA OLIVER SLOUGH","BRITISH COLUMBIA","1102419","762","","","49.08","-122.92","490500000","-1225500000","1.8","1971","1975","","","1971","1975","1971","1975"
"DELTA PEBBLE HILL","BRITISH COLUMBIA","1102420","763","","","49","-123.08","490000000","-1230500000","51","1961","1996","","","1961","1996","1961","1996"
"DELTA SUNSHINE HILLS","BRITISH COLUMBIA","1102422","764","","","49.12","-122.92","490700000","-1225500000","64","1987","1997","","","1987","1997","1987","1997"
"DELTA TSAWWASSEN","BRITISH COLUMBIA","1102424","765","","","49.02","-123.1","490100000","-1230600000","53.3","1959","1969","","","1959","1969","1959","1969"
"DELTA TSAWWASSEN BEACH","BRITISH COLUMBIA","1102425","766","","","49.01","-123.09","490039400","-1230536000","2.4","1971","2016","","","1971","2016","1971","2007"
"DEROCHE","BRITISH COLUMBIA","1102465","767","","","49.18","-122.07","491100000","-1220400000","61","1984","1990","","","1984","1990","1984","1990"
"ELBOW LAKE","BRITISH COLUMBIA","1102650","768","","","49.28","-121.97","491700000","-1215800000","218","1980","1989","","","1980","1989","1981","1989"
"ESSONDALE","BRITISH COLUMBIA","1102725","769","","","49.25","-122.82","491500000","-1224900000","53.3","1960","1961","","","1960","1961","1960","1961"
"FORT LANGLEY","BRITISH COLUMBIA","1102910","770","","","49.2","-122.62","491200000","-1223700000","6.1","1953","1956","","","1953","1956","1953","1956"
"FORT LANGLEY TELEGRAPH TRAIL","BRITISH COLUMBIA","1102912","43723","","","49.14","-122.55","490840800","-1223303600","76","2005","2016","","","2005","2016","2005","2007"
"EDENBANK SARDIS","BRITISH COLUMBIA","1102F3H","753","","","49.13","-121.97","490800000","-1215800000","10","1977","1997","","","1977","1997","1977","1997"
"HANEY","BRITISH COLUMBIA","1103322","771","","","49.22","-122.6","491300000","-1223600000","25.9","1958","1962","","","1958","1962","1958","1962"
"HANEY CORRL INSTN","BRITISH COLUMBIA","1103324","772","","","49.25","-122.52","491500000","-1223100000","141.7","1960","1981","","","1960","1981","1960","1981"
"HANEY EAST","BRITISH COLUMBIA","1103326","773","","","49.2","-122.56","491215800","-1223329800","30.5","1959","2011","","","1959","2011","1959","2007"
"HANEY 532","BRITISH COLUMBIA","1103327","774","","","49.25","-122.62","491500000","-1223700000","3","1967","1970","","","1967","1970","1967","1970"
"HANEY PINE RIDGE CAMP","BRITISH COLUMBIA","1103329","775","","","49.27","-122.52","491600000","-1223100000","150","1981","1981","","","1981","1981","",""
"HANEY UBC RF ADMIN","BRITISH COLUMBIA","1103332","776","","","49.26","-122.57","491552100","-1223423400","147","1961","2016","","","1961","2016","1961","2007"
"HANEY UBC RF LOON LAKE","BRITISH COLUMBIA","1103333","777","","","49.3","-122.58","491800000","-1223500000","353.6","1962","1972","","","1962","1972","1962","1972"
"HANEY UBC RF SPUR 17","BRITISH COLUMBIA","1103334","778","","","49.3","-122.55","491800000","-1223300000","373.4","1961","1972","","","1961","1972","1961","1972"
"HATZIC LAKE","BRITISH COLUMBIA","1103342","779","","","49.17","-122.25","491000000","-1221500000","25","1959","2000","","","1959","2000","1959","2000"
"HEMLOCK","BRITISH COLUMBIA","1103440","780","","","49.38","-121.93","492300000","-1215600000","976.9","1982","1985","","","1982","1985","1983","1985"
"HOLLYBURN RIDGE","BRITISH COLUMBIA","1103510","781","","","49.38","-123.18","492300000","-1231100000","930","1954","1995","","","1954","1995","1954","1995"
"HOWE SOUND STRACHAN CRK","BRITISH COLUMBIA","110361F","27006","","","49.42","-123.23","492514000","-1231404000","20","1994","2006","","","1994","2006","1994","2006"
"HUNTINGDON METER STATION","BRITISH COLUMBIA","1103635","782","","","49","-122.22","490000000","-1221300000","7.6","1961","1968","","","1961","1968","1961","1968"
"HUNTINGDON VYE ROAD","BRITISH COLUMBIA","1103636","783","","","49.03","-122.2","490200000","-1221200000","25","1971","1992","","","1971","1992","1972","1992"
"INDIAN ARM CENTRAL","BRITISH COLUMBIA","1103647","784","","","49.38","-122.88","492300000","-1225300000","1","1986","1989","","","1986","1989","1986","1989"
"INDIAN ARM WOODLANDS","BRITISH COLUMBIA","1103648","785","","","49.33","-122.92","492000000","-1225500000","15","1987","2001","","","1987","2001","1987","2001"
"IOCO REFINERY","BRITISH COLUMBIA","1103660","786","","","49.3","-122.88","491800000","-1225300000","53.3","1916","1995","","","1916","1995","1916","1995"
"KENSINGTON PRAIRIE","BRITISH COLUMBIA","1104080","788","","","49.07","-122.78","490400000","-1224700000","27.4","1953","1978","","","1953","1978","1953","1978"
"LADNER","BRITISH COLUMBIA","1104468","789","","","49.08","-123.07","490500000","-1230400000","9.1","1878","1934","","","1878","1934","1878","1934"
"LADNER","BRITISH COLUMBIA","1104470","790","","","49.08","-123.02","490500000","-1230100000","1.2","1952","1971","","","1952","1971","1952","1971"
"LADNER BCHPA","BRITISH COLUMBIA","1104473","791","","","49.08","-123.05","490500000","-1230300000","1.5","1975","1978","","","1975","1978","1975","1978"
"LADNER MONITOR STN","BRITISH COLUMBIA","1104477","792","","","49.07","-123.12","490400000","-1230700000","0","1960","1971","","","1960","1971","1960","1971"
"LADNER PORT GUICHON","BRITISH COLUMBIA","1104484","793","","","49.08","-123.1","490500000","-1230600000","0","1960","1975","","","1960","1975","1960","1975"
"LAIDLAW","BRITISH COLUMBIA","1104488","794","","","49.36","-121.58","492123000","-1213446070","37","1977","2015","","","1977","2015","1977","2007"
"LANGLEY","BRITISH COLUMBIA","1104550","795","","","49.18","-122.53","491100000","-1223200000","","1878","1900","","","1878","1900","1878","1900"
"LANGLEY CAMPBELL R PK","BRITISH COLUMBIA","1104553","796","","","49.03","-122.67","490200000","-1224000000","56","1987","1996","","","1987","1996","1987","1996"
"LANGLEY CENTRE","BRITISH COLUMBIA","1104554","797","","","49.08","-122.62","490500000","-1223700000","59.4","1988","1994","","","1988","1994","1988","1994"
"LANGLEY LOCHIEL","BRITISH COLUMBIA","1104555","798","","","49.05","-122.58","490300000","-1223500000","100.9","1957","1986","","","1957","1986","1957","1986"
"LANGLEY PRAIRIE","BRITISH COLUMBIA","1104560","799","","","49.15","-122.65","490900000","-1223900000","86.9","1953","1983","","","1953","1983","1953","1983"
"LANGLEY RIVER ROAD","BRITISH COLUMBIA","1104562","800","","","49.17","-122.53","491000000","-1223200000","15","1987","1999","","","1987","1999","1987","1999"
"LANGLEY WELLS","BRITISH COLUMBIA","1104565","801","","","49.07","-122.67","490400000","-1224000000","45.7","1964","1965","","","1964","1965","1964","1965"
"LANGLEY 96 AVENUE","BRITISH COLUMBIA","1104569","802","","","49.18","-122.6","491100000","-1223600000","13","1987","1987","","","1987","1987","1987","1987"
"LANGLEY SOUTH","BRITISH COLUMBIA","110456B","26820","","","49.03","-122.55","490200000","-1223300000","61","1995","1996","","","1995","1996","1995","1996"
"LIONS BAY","BRITISH COLUMBIA","1104634","803","","","49.45","-123.24","492712000","-1231419000","52","1983","2004","","","1983","2004","1983","2004"
"MAPLE RIDGE","BRITISH COLUMBIA","1104902","804","","","49.23","-122.62","491400000","-1223700000","23","1973","1991","","","1973","1991","1973","1991"
"MAPLE RIDGE FERGUSON AVENUE","BRITISH COLUMBIA","1104910","53278","","","49.21","-122.48","491234005","-1222851001","150","2015","2015","","","2015","2015","",""
"MATSQUI","BRITISH COLUMBIA","1104927","805","","","49.1","-122.3","490600000","-1221800000","5","1987","1988","","","1987","1988","1987","1988"
"MATSQUI ROSS ROAD","BRITISH COLUMBIA","1104928","806","","","49.07","-122.4","490400000","-1222400000","120","1987","1991","","","1987","1991","1987","1991"
"MAPLE RIDGE KANAKA CREEK","BRITISH COLUMBIA","1104R02","787","","","49.21","-122.51","491240000","-1223024000","76","1986","2015","","","1986","2015","1986","2007"
"MILNER AIC","BRITISH COLUMBIA","1105155","808","","","49.13","-122.62","490800000","-1223700000","7.6","1967","1979","","","1967","1979","1967","1979"
"MISSION","BRITISH COLUMBIA","1105190","809","","","49.13","-122.33","490800000","-1222000000","60","1953","1992","","","1953","1992","1953","1992"
"MISSION WEST ABBEY","BRITISH COLUMBIA","1105192","810","","","49.15","-122.27","490909002","-1221614001","197","1962","2016","","","1962","2016","1962","2007"
"RICHMOND OPERATIONS CENTRE","BRITISH COLUMBIA","1105210","48448","71112","VMO","49.18","-123.08","491054840","-1230441160","16","2010","2016","2010","2016","2010","2016","",""
"MOUNT SEYMOUR","BRITISH COLUMBIA","1105230","811","","","49.43","-122.95","492600000","-1225700000","823","1958","1968","","","1958","1968","1958","1968"
"NEW WESTMINSTER","BRITISH COLUMBIA","1105550","812","","","49.22","-122.93","491300000","-1225600000","118.9","1874","1966","","","1874","1966","1874","1966"
"NEW WESTMINSTER BC PEN","BRITISH COLUMBIA","1105553","813","","","49.22","-122.9","491300000","-1225400000","18.3","1960","1980","","","1960","1980","1960","1980"
"NEW WESTM QUEENS PARK","BRITISH COLUMBIA","1105560","814","","","49.22","-122.92","491300000","-1225500000","100.6","1958","1958","","","1958","1958","1958","1958"
"NEW WESTMINSTER WEST","BRITISH COLUMBIA","1105570","815","","","49.22","-122.93","491300000","-1225600000","83.8","1960","1971","","","1960","1971","1960","1971"
"NORTH BURNABY UNION","BRITISH COLUMBIA","1105627","817","","","49.28","-122.95","491700000","-1225700000","121.9","1973","1980","","","1973","1980","1973","1980"
"NORTH NICOMEN","BRITISH COLUMBIA","1105630","818","","","49.2","-122.03","491200000","-1220200000","18","1897","1928","","","1897","1928","1897","1928"
"N VANCOUVER CANYON HTS","BRITISH COLUMBIA","1105652","819","","","49.37","-123.1","492200000","-1230600000","208.8","1956","1957","","","1956","1957","1956","1957"
"N VANCOUVER CAPILANO","BRITISH COLUMBIA","1105655","820","","","49.35","-123.12","492100000","-1230700000","93","1955","1990","","","1955","1990","1955","1990"
